"state","ChainID","LOCATION","Mild","Moderate","Frequent","AudienceTotal"
"AK","1353143788775671775","Homewood Suites by Hilton","1","0","0","108"
"AK","1353143788775671780","Motion Industries","0","1","0","1"
"AK","1353143788775671780","Motion Industries","1","0","0","14"
"AK","1353143788784060405","Super 8 Motel","0","0","1","18"
"AK","1353143788784060405","Super 8 Motel","0","1","0","54"
"AK","1353143788784060405","Super 8 Motel","1","0","0","236"
"AK","1353143788792448027","Hilton Garden Inn","0","0","1","29"
"AK","1353143788792448027","Hilton Garden Inn","0","1","0","45"
"AK","1353143788792448027","Hilton Garden Inn","1","0","0","197"
"AK","1353143788800836636","Little Caesars Pizza","0","0","1","9"
"AK","1353143788800836636","Little Caesars Pizza","0","1","0","31"
"AK","1353143788800836636","Little Caesars Pizza","1","0","0","300"
"AK","1353143788800836660","Safelite Auto Glass","0","1","0","1"
"AK","1353143788800836660","Safelite Auto Glass","1","0","0","41"
"AK","1353143788800836662","Gymboree","0","0","1","105"
"AK","1353143788800836662","Gymboree","0","1","0","325"
"AK","1353143788800836662","Gymboree","1","0","0","1303"
"AK","1353143788809225289","Family Pharmacy","0","0","1","20"
"AK","1353143788809225289","Family Pharmacy","0","1","0","54"
"AK","1353143788809225289","Family Pharmacy","1","0","0","258"
"AK","1353143788817613925","LensCrafters","0","0","1","106"
"AK","1353143788817613925","LensCrafters","0","1","0","333"
"AK","1353143788817613925","LensCrafters","1","0","0","1338"
"AK","1353143788826002547","Curves","0","0","1","29"
"AK","1353143788826002547","Curves","0","1","0","112"
"AK","1353143788826002547","Curves","1","0","0","664"
"AK","1353143788826002548","Progressive Insurance","0","0","1","20"
"AK","1353143788826002548","Progressive Insurance","0","1","0","50"
"AK","1353143788826002548","Progressive Insurance","1","0","0","340"
"AK","1353143788826002551","Comfort Suites","0","0","1","10"
"AK","1353143788826002551","Comfort Suites","0","1","0","28"
"AK","1353143788826002551","Comfort Suites","1","0","0","112"
"AK","1353143788826002558","Fred Meyer Jewelers","0","0","1","542"
"AK","1353143788826002558","Fred Meyer Jewelers","0","1","0","1173"
"AK","1353143788826002558","Fred Meyer Jewelers","1","0","0","3062"
"AK","1353143788834391183","Tesoro","0","0","1","66"
"AK","1353143788834391183","Tesoro","0","1","0","270"
"AK","1353143788834391183","Tesoro","1","0","0","1646"
"AK","1353143788834391191","Fairfield Inn & Suites by Marriott","0","0","1","23"
"AK","1353143788834391191","Fairfield Inn & Suites by Marriott","0","1","0","50"
"AK","1353143788834391191","Fairfield Inn & Suites by Marriott","1","0","0","222"
"AK","1353143788842779818","Powerhouse Gym","0","0","1","9"
"AK","1353143788842779818","Powerhouse Gym","0","1","0","21"
"AK","1353143788842779818","Powerhouse Gym","1","0","0","170"
"AK","1353143788842779820","The UPS Store","0","0","1","43"
"AK","1353143788842779820","The UPS Store","0","1","0","177"
"AK","1353143788842779820","The UPS Store","1","0","0","1363"
"AK","1353143788842779827","CVS Pharmacy","1","0","0","3"
"AK","1353143788851168449","Costco","0","0","1","93"
"AK","1353143788851168449","Costco","0","1","0","328"
"AK","1353143788851168449","Costco","1","0","0","1007"
"AK","1353143788851168450","United States Postal Service","0","0","1","226"
"AK","1353143788851168450","United States Postal Service","0","1","0","642"
"AK","1353143788851168450","United States Postal Service","1","0","0","5871"
"AK","1353143788851168458","Planet Fitness","0","0","1","46"
"AK","1353143788851168458","Planet Fitness","0","1","0","113"
"AK","1353143788851168458","Planet Fitness","1","0","0","520"
"AK","1353143788851168462","Claire's","0","0","1","1"
"AK","1353143788851168462","Claire's","0","1","0","5"
"AK","1353143788851168462","Claire's","1","0","0","34"
"AK","1353143788851168467","Sherwin-Williams","0","0","1","4"
"AK","1353143788851168467","Sherwin-Williams","0","1","0","48"
"AK","1353143788851168467","Sherwin-Williams","1","0","0","281"
"AK","1353143788859557082","Chevron","0","0","1","35"
"AK","1353143788859557082","Chevron","0","1","0","130"
"AK","1353143788859557082","Chevron","1","0","0","987"
"AK","1353143788859557086","Dairy Queen","0","0","1","16"
"AK","1353143788859557086","Dairy Queen","0","1","0","79"
"AK","1353143788859557086","Dairy Queen","1","0","0","650"
"AK","1353143788859557089","Brookstone","0","0","1","42"
"AK","1353143788859557089","Brookstone","0","1","0","234"
"AK","1353143788859557089","Brookstone","1","0","0","1468"
"AK","1353143788859557093","Jiffy Lube","0","0","1","3"
"AK","1353143788859557093","Jiffy Lube","0","1","0","5"
"AK","1353143788859557093","Jiffy Lube","1","0","0","114"
"AK","1353143788859557098","Rodeway Inn","0","0","1","9"
"AK","1353143788859557098","Rodeway Inn","0","1","0","32"
"AK","1353143788859557098","Rodeway Inn","1","0","0","254"
"AK","1353143788867945723","Aeropostale","0","0","1","27"
"AK","1353143788867945723","Aeropostale","0","1","0","78"
"AK","1353143788867945723","Aeropostale","1","0","0","592"
"AK","1353143788867945734","Fastenal","0","0","1","7"
"AK","1353143788867945734","Fastenal","0","1","0","12"
"AK","1353143788867945734","Fastenal","1","0","0","160"
"AK","1353143788876334352","Publix Super Market","0","0","1","1"
"AK","1353143788876334352","Publix Super Market","0","1","0","2"
"AK","1353143788876334352","Publix Super Market","1","0","0","15"
"AK","1353143788876334357","GameStop","0","0","1","32"
"AK","1353143788876334357","GameStop","0","1","0","125"
"AK","1353143788876334357","GameStop","1","0","0","639"
"AK","1353143788876334364","Holiday Inn Express","0","0","1","3"
"AK","1353143788876334364","Holiday Inn Express","0","1","0","27"
"AK","1353143788876334364","Holiday Inn Express","1","0","0","75"
"AK","1353143788884722983","Abercrombie & Fitch","0","0","1","110"
"AK","1353143788884722983","Abercrombie & Fitch","0","1","0","328"
"AK","1353143788884722983","Abercrombie & Fitch","1","0","0","1330"
"AK","1353143788884722989","Ace Hardware","0","1","0","1"
"AK","1353143788884722989","Ace Hardware","1","0","0","19"
"AK","1353143788884722997","REI","0","0","1","5"
"AK","1353143788884722997","REI","0","1","0","25"
"AK","1353143788884722997","REI","1","0","0","213"
"AK","1353143788893111619","Cold Stone Creamery","0","0","1","188"
"AK","1353143788893111619","Cold Stone Creamery","0","1","0","515"
"AK","1353143788893111619","Cold Stone Creamery","1","0","0","1764"
"AK","1353143788893111627","Jazzercise","0","0","1","3"
"AK","1353143788893111627","Jazzercise","0","1","0","18"
"AK","1353143788893111627","Jazzercise","1","0","0","181"
"AK","1353143788901500252","Sears","0","0","1","9"
"AK","1353143788901500252","Sears","0","1","0","44"
"AK","1353143788901500252","Sears","1","0","0","254"
"AK","1353143788901500256","Best Buy","0","0","1","2"
"AK","1353143788901500256","Best Buy","0","1","0","7"
"AK","1353143788901500256","Best Buy","1","0","0","168"
"AK","1353143788909888884","Pier 1 Imports","0","0","1","3"
"AK","1353143788909888884","Pier 1 Imports","0","1","0","4"
"AK","1353143788909888884","Pier 1 Imports","1","0","0","65"
"AK","1353143788909888887","Zales Jewelers","0","0","1","13"
"AK","1353143788909888887","Zales Jewelers","0","1","0","42"
"AK","1353143788909888887","Zales Jewelers","1","0","0","281"
"AK","1450307431664977682","Sunoco","1","0","0","35"
"AK","1490787850189276168","Ashley HomeStore","0","0","1","9"
"AK","1490787850189276168","Ashley HomeStore","0","1","0","37"
"AK","1490787850189276168","Ashley HomeStore","1","0","0","278"
"AK","1492183090850694584","Stop & Shop","0","0","1","99"
"AK","1492183090850694584","Stop & Shop","0","1","0","258"
"AK","1492183090850694584","Stop & Shop","1","0","0","1006"
"AK","1492208581003446161","Pandora","0","0","1","24"
"AK","1492208581003446161","Pandora","0","1","0","64"
"AK","1492208581003446161","Pandora","1","0","0","434"
"AK","1492208581003446162","Pandora Jewelry","0","0","1","105"
"AK","1492208581003446162","Pandora Jewelry","0","1","0","323"
"AK","1492208581003446162","Pandora Jewelry","1","0","0","1300"
"AK","1492208581020223406","Zales The Diamond Store","0","0","1","28"
"AK","1492208581020223406","Zales The Diamond Store","0","1","0","79"
"AK","1492208581020223406","Zales The Diamond Store","1","0","0","280"
"AK","1495737215999805390","Daily Grind","0","0","1","1"
"AK","1495737215999805390","Daily Grind","0","1","0","3"
"AK","1495737215999805390","Daily Grind","1","0","0","17"
"AK","1495855329135560376","Famous Footwear","0","0","1","109"
"AK","1495855329135560376","Famous Footwear","0","1","0","344"
"AK","1495855329135560376","Famous Footwear","1","0","0","1423"
"AK","1497173943201564499","Holiday Station Store","0","0","1","295"
"AK","1497173943201564499","Holiday Station Store","0","1","0","428"
"AK","1497173943201564499","Holiday Station Store","1","0","0","1677"
"AK","1497173943201564512","Holiday Stationstores","0","0","1","100"
"AK","1497173943201564512","Holiday Stationstores","0","1","0","334"
"AK","1497173943201564512","Holiday Stationstores","1","0","0","1297"
"AK","1497184645748360688","Short Stop","0","0","1","3"
"AK","1497184645748360688","Short Stop","0","1","0","6"
"AK","1497184645748360688","Short Stop","1","0","0","45"
"AK","1500799414686451228","ABF Freight System","1","0","0","15"
"AK","1500799737924683565","Ceva Logistics","0","1","0","1"
"AK","1500799737924683565","Ceva Logistics","1","0","0","22"
"AK","1500917997013828941","Ricoh USA Inc","0","0","1","4"
"AK","1500917997013828941","Ricoh USA Inc","0","1","0","13"
"AK","1500917997013828941","Ricoh USA Inc","1","0","0","42"
"AK","1500941163387946564","A Cut Above","0","1","0","1"
"AK","1500941163387946564","A Cut Above","1","0","0","4"
"AK","1500941163438278371","HairMasters","1","0","0","11"
"AK","1500941163496998817","Salon Centric","0","0","1","3"
"AK","1500941163496998817","Salon Centric","0","1","0","10"
"AK","1500941163496998817","Salon Centric","1","0","0","62"
"AK","1501004889310889980","California Closets","0","1","0","2"
"AK","1501004889310889980","California Closets","1","0","0","7"
"AK","1505848644434134054","Affordable Auto Sales","1","0","0","10"
"AK","1505848644501242959","Quality Auto Sales","0","0","1","1"
"AK","1505848644501242959","Quality Auto Sales","0","1","0","3"
"AK","1505848644501242959","Quality Auto Sales","1","0","0","72"
"AK","1505848644518020222","United Auto Sales","0","1","0","3"
"AK","1505848644518020222","United Auto Sales","1","0","0","32"
"AK","1552494378604299628","Vista Optical","0","0","1","228"
"AK","1552494378604299628","Vista Optical","0","1","0","540"
"AK","1552494378604299628","Vista Optical","1","0","0","1633"
"AL","1353143788356241072","Lowe's Home Improvement","0","0","1","4065"
"AL","1353143788356241072","Lowe's Home Improvement","0","1","0","11727"
"AL","1353143788356241072","Lowe's Home Improvement","1","0","0","33825"
"AL","1353143788356241073","Hobby Lobby","0","0","1","118"
"AL","1353143788356241073","Hobby Lobby","0","1","0","691"
"AL","1353143788356241073","Hobby Lobby","1","0","0","4089"
"AL","1353143788356241078","Motel 6","0","0","1","409"
"AL","1353143788356241078","Motel 6","0","1","0","1252"
"AL","1353143788356241078","Motel 6","1","0","0","6568"
"AL","1353143788356241084","RaceTrac","0","0","1","40"
"AL","1353143788356241084","RaceTrac","0","1","0","205"
"AL","1353143788356241084","RaceTrac","1","0","0","2158"
"AL","1353143788356241088","Olympia Sports","0","1","0","2"
"AL","1353143788356241088","Olympia Sports","1","0","0","31"
"AL","1353143788364629706","Dunham's Sports","0","0","1","11"
"AL","1353143788364629706","Dunham's Sports","0","1","0","64"
"AL","1353143788364629706","Dunham's Sports","1","0","0","486"
"AL","1353143788364629710","KFC","0","0","1","411"
"AL","1353143788364629710","KFC","0","1","0","2367"
"AL","1353143788364629710","KFC","1","0","0","14076"
"AL","1353143788364629712","Fred's Super Dollar","0","0","1","5031"
"AL","1353143788364629712","Fred's Super Dollar","0","1","0","10589"
"AL","1353143788364629712","Fred's Super Dollar","1","0","0","31976"
"AL","1353143788364629716","Build-A-Bear Workshop","0","0","1","57"
"AL","1353143788364629716","Build-A-Bear Workshop","0","1","0","308"
"AL","1353143788364629716","Build-A-Bear Workshop","1","0","0","2024"
"AL","1353143788364629722","Bath & Body Works","0","0","1","384"
"AL","1353143788364629722","Bath & Body Works","0","1","0","1425"
"AL","1353143788364629722","Bath & Body Works","1","0","0","5429"
"AL","1353143788373018331","Courtyard By Marriott","0","0","1","211"
"AL","1353143788373018331","Courtyard By Marriott","0","1","0","1008"
"AL","1353143788373018331","Courtyard By Marriott","1","0","0","4274"
"AL","1353143788373018334","Verizon Wireless","0","0","1","677"
"AL","1353143788373018334","Verizon Wireless","0","1","0","3359"
"AL","1353143788373018334","Verizon Wireless","1","0","0","17485"
"AL","1353143788373018336","Food 4 Less","0","0","1","34"
"AL","1353143788373018336","Food 4 Less","0","1","0","114"
"AL","1353143788373018336","Food 4 Less","1","0","0","804"
"AL","1353143788373018346","McDonald's","0","0","1","5065"
"AL","1353143788373018346","McDonald's","0","1","0","15684"
"AL","1353143788373018346","McDonald's","1","0","0","50396"
"AL","1353143788373018347","Taco Bell","0","0","1","840"
"AL","1353143788373018347","Taco Bell","0","1","0","4454"
"AL","1353143788373018347","Taco Bell","1","0","0","23263"
"AL","1353143788373018353","Goody's","0","0","1","142"
"AL","1353143788373018353","Goody's","0","1","0","382"
"AL","1353143788373018353","Goody's","1","0","0","1863"
"AL","1353143788373018356","Chili's Grill & Bar","0","0","1","38"
"AL","1353143788373018356","Chili's Grill & Bar","0","1","0","286"
"AL","1353143788373018356","Chili's Grill & Bar","1","0","0","2650"
"AL","1353143788381406967","Sam's Club","0","0","1","456"
"AL","1353143788381406967","Sam's Club","0","1","0","2237"
"AL","1353143788381406967","Sam's Club","1","0","0","9252"
"AL","1353143788381406972","Mobil Oil Corporation","0","0","1","58"
"AL","1353143788381406972","Mobil Oil Corporation","0","1","0","193"
"AL","1353143788381406972","Mobil Oil Corporation","1","0","0","1105"
"AL","1353143788381406974","Gap","0","0","1","45"
"AL","1353143788381406974","Gap","0","1","0","219"
"AL","1353143788381406974","Gap","1","0","0","1653"
"AL","1353143788381406975","Sleep Inn","0","0","1","186"
"AL","1353143788381406975","Sleep Inn","0","1","0","744"
"AL","1353143788381406975","Sleep Inn","1","0","0","3815"
"AL","1353143788381406981","U.S. Bank","0","0","1","31"
"AL","1353143788381406981","U.S. Bank","0","1","0","124"
"AL","1353143788381406981","U.S. Bank","1","0","0","861"
"AL","1353143788381406986","The Finish Line","0","0","1","182"
"AL","1353143788381406986","The Finish Line","0","1","0","767"
"AL","1353143788381406986","The Finish Line","1","0","0","3254"
"AL","1353143788381406988","Gander Mountain","0","0","1","115"
"AL","1353143788381406988","Gander Mountain","0","1","0","162"
"AL","1353143788381406988","Gander Mountain","1","0","0","777"
"AL","1353143788381406989","Flooring America","0","0","1","2"
"AL","1353143788381406989","Flooring America","0","1","0","4"
"AL","1353143788381406989","Flooring America","1","0","0","15"
"AL","1353143788381406992","Target","0","0","1","798"
"AL","1353143788381406992","Target","0","1","0","3466"
"AL","1353143788381406992","Target","1","0","0","15800"
"AL","1353143788381406993","Ameriprise Financial","0","0","1","12"
"AL","1353143788381406993","Ameriprise Financial","0","1","0","18"
"AL","1353143788381406993","Ameriprise Financial","1","0","0","250"
"AL","1353143788389795611","Michaels","0","0","1","42"
"AL","1353143788389795611","Michaels","0","1","0","258"
"AL","1353143788389795611","Michaels","1","0","0","1758"
"AL","1353143788389795612","Applebee's","0","0","1","75"
