"state","Level_1","Level_2","Mild","Moderate","Frequent","AudienceTotal"
"VA","shopping","cell_phone_store","0","1","0","28366"
"VA","shopping","cell_phone_store","1","0","0","124883"
"VA","shopping","clothing_store","0","0","1","2867"
"VA","shopping","clothing_store","0","1","0","11256"
"VA","shopping","clothing_store","1","0","0","57997"
"VA","shopping","convenience_store","0","0","1","13421"
"VA","shopping","convenience_store","0","1","0","38142"
"VA","shopping","convenience_store","1","0","0","149880"
"VA","shopping","department_store","0","0","1","16289"
"VA","shopping","department_store","0","1","0","44907"
"VA","shopping","department_store","1","0","0","146387"
"VA","shopping","electronics_store","0","0","1","3187"
"VA","shopping","electronics_store","0","1","0","11694"
"VA","shopping","electronics_store","1","0","0","59469"
"VA","shopping","furniture_store","0","0","1","984"
"VA","shopping","furniture_store","0","1","0","3350"
"VA","shopping","furniture_store","1","0","0","20744"
"VA","shopping","grocery_or_supermarket","0","0","1","14854"
"VA","shopping","grocery_or_supermarket","0","1","0","43283"
"VA","shopping","grocery_or_supermarket","1","0","0","138962"
"VA","shopping","hardware_store","0","0","1","7599"
"VA","shopping","hardware_store","0","1","0","22265"
"VA","shopping","hardware_store","1","0","0","77150"
"VA","shopping","home_goods_store","0","0","1","2499"
"VA","shopping","home_goods_store","0","1","0","9109"
"VA","shopping","home_goods_store","1","0","0","46685"
"VA","shopping","jewelry_store","0","0","1","2815"
"VA","shopping","jewelry_store","0","1","0","8973"
"VA","shopping","jewelry_store","1","0","0","40334"
"VA","shopping","shoe_store","0","0","1","2330"
"VA","shopping","shoe_store","0","1","0","8930"
"VA","shopping","shoe_store","1","0","0","44498"
"VA","shopping","shopping_mall","0","0","1","11089"
"VA","shopping","shopping_mall","0","1","0","31078"
"VA","shopping","shopping_mall","1","0","0","115282"
"VA","shopping","sporting_goods","0","0","1","2328"
"VA","shopping","sporting_goods","0","1","0","7264"
"VA","shopping","sporting_goods","1","0","0","41921"
"VA","sports","golf_course","0","0","1","88"
"VA","sports","golf_course","0","1","0","286"
"VA","sports","golf_course","1","0","0","1583"
"VA","travel","airport","0","0","1","9243"
"VA","travel","airport","0","1","0","27801"
"VA","travel","airport","1","0","0","122353"
"VA","travel","lodging","0","0","1","13021"
"VA","travel","lodging","0","1","0","40620"
"VA","travel","lodging","1","0","0","161932"
"VT","automotive","auto_intender","1","0","0","7"
"VT","automotive","auto_repair","0","0","1","48"
"VT","automotive","auto_repair","0","1","0","149"
"VT","automotive","auto_repair","1","0","0","955"
"VT","automotive","gas_station","0","0","1","517"
"VT","automotive","gas_station","0","1","0","1392"
"VT","automotive","gas_station","1","0","0","7599"
"VT","education","university","0","0","1","14"
"VT","education","university","0","1","0","21"
"VT","education","university","1","0","0","49"
"VT","food_drink","cafe","0","0","1","40"
"VT","food_drink","cafe","0","1","0","154"
"VT","food_drink","cafe","1","0","0","740"
"VT","food_drink","casual_dining","0","0","1","91"
"VT","food_drink","casual_dining","0","1","0","381"
"VT","food_drink","casual_dining","1","0","0","2812"
"VT","food_drink","quick_service","0","0","1","855"
"VT","food_drink","quick_service","0","1","0","2198"
"VT","food_drink","quick_service","1","0","0","9936"
"VT","grooming","hair salon","0","0","1","203"
"VT","grooming","hair salon","0","1","0","513"
"VT","grooming","hair salon","1","0","0","1974"
"VT","gvt_building","post_office","0","0","1","561"
"VT","gvt_building","post_office","0","1","0","1378"
"VT","gvt_building","post_office","1","0","0","9742"
"VT","health","eye_care","0","0","1","4"
"VT","health","eye_care","0","1","0","31"
"VT","health","eye_care","1","0","0","338"
"VT","health","pharmacy","0","0","1","1029"
"VT","health","pharmacy","0","1","0","2266"
"VT","health","pharmacy","1","0","0","8216"
"VT","health_fitness","gym","0","0","1","180"
"VT","health_fitness","gym","0","1","0","366"
"VT","health_fitness","gym","1","0","0","1960"
"VT","personal_finance","banking","0","0","1","271"
"VT","personal_finance","banking","0","1","0","752"
"VT","personal_finance","banking","1","0","0","4492"
"VT","shopping","cell_phone_store","0","0","1","147"
"VT","shopping","cell_phone_store","0","1","0","519"
"VT","shopping","cell_phone_store","1","0","0","2506"
"VT","shopping","clothing_store","0","0","1","282"
"VT","shopping","clothing_store","0","1","0","722"
"VT","shopping","clothing_store","1","0","0","3278"
"VT","shopping","convenience_store","0","0","1","212"
"VT","shopping","convenience_store","0","1","0","635"
"VT","shopping","convenience_store","1","0","0","3400"
"VT","shopping","department_store","0","0","1","295"
"VT","shopping","department_store","0","1","0","892"
"VT","shopping","department_store","1","0","0","3980"
"VT","shopping","electronics_store","0","0","1","81"
"VT","shopping","electronics_store","0","1","0","240"
"VT","shopping","electronics_store","1","0","0","1485"
"VT","shopping","furniture_store","0","0","1","46"
"VT","shopping","furniture_store","0","1","0","155"
"VT","shopping","furniture_store","1","0","0","676"
"VT","shopping","grocery_or_supermarket","0","0","1","26"
"VT","shopping","grocery_or_supermarket","0","1","0","131"
"VT","shopping","grocery_or_supermarket","1","0","0","866"
"VT","shopping","hardware_store","0","0","1","256"
"VT","shopping","hardware_store","0","1","0","761"
"VT","shopping","hardware_store","1","0","0","2920"
"VT","shopping","home_goods_store","0","0","1","192"
"VT","shopping","home_goods_store","0","1","0","559"
"VT","shopping","home_goods_store","1","0","0","2513"
"VT","shopping","jewelry_store","0","0","1","40"
"VT","shopping","jewelry_store","0","1","0","118"
"VT","shopping","jewelry_store","1","0","0","807"
"VT","shopping","shoe_store","0","0","1","25"
"VT","shopping","shoe_store","0","1","0","122"
"VT","shopping","shoe_store","1","0","0","797"
"VT","shopping","shopping_mall","0","0","1","87"
"VT","shopping","shopping_mall","0","1","0","288"
"VT","shopping","shopping_mall","1","0","0","1527"
"VT","shopping","sporting_goods","0","0","1","151"
"VT","shopping","sporting_goods","0","1","0","420"
"VT","shopping","sporting_goods","1","0","0","2293"
"VT","travel","airport","0","0","1","543"
"VT","travel","airport","0","1","0","1393"
"VT","travel","airport","1","0","0","9669"
"VT","travel","lodging","0","0","1","328"
"VT","travel","lodging","0","1","0","1164"
"VT","travel","lodging","1","0","0","5401"
"WA","automotive","auto_intender","0","0","1","546"
"WA","automotive","auto_intender","0","1","0","1470"
"WA","automotive","auto_intender","1","0","0","7589"
"WA","automotive","auto_repair","0","0","1","865"
"WA","automotive","auto_repair","0","1","0","2837"
"WA","automotive","auto_repair","1","0","0","22028"
"WA","automotive","gas_station","0","0","1","2945"
"WA","automotive","gas_station","0","1","0","11065"
"WA","automotive","gas_station","1","0","0","66025"
"WA","education","university","0","0","1","624"
"WA","education","university","0","1","0","1058"
"WA","education","university","1","0","0","3751"
"WA","food_drink","cafe","0","0","1","13386"
"WA","food_drink","cafe","0","1","0","27810"
"WA","food_drink","cafe","1","0","0","90288"
"WA","food_drink","casual_dining","0","0","1","2432"
"WA","food_drink","casual_dining","0","1","0","9008"
"WA","food_drink","casual_dining","1","0","0","58539"
"WA","food_drink","quick_service","0","0","1","16473"
"WA","food_drink","quick_service","0","1","0","48250"
"WA","food_drink","quick_service","1","0","0","194301"
"WA","grooming","hair salon","0","0","1","3086"
"WA","grooming","hair salon","0","1","0","9236"
"WA","grooming","hair salon","1","0","0","39899"
"WA","gvt_building","post_office","0","0","1","2721"
"WA","gvt_building","post_office","0","1","0","8426"
"WA","gvt_building","post_office","1","0","0","52680"
"WA","health","eye_care","0","0","1","977"
"WA","health","eye_care","0","1","0","3712"
"WA","health","eye_care","1","0","0","17953"
"WA","health","pharmacy","0","0","1","19576"
"WA","health","pharmacy","0","1","0","45280"
"WA","health","pharmacy","1","0","0","156556"
"WA","health_fitness","gym","0","0","1","4202"
"WA","health_fitness","gym","0","1","0","9367"
"WA","health_fitness","gym","1","0","0","41570"
"WA","personal_finance","banking","0","0","1","6506"
"WA","personal_finance","banking","0","1","0","18264"
"WA","personal_finance","banking","1","0","0","83364"
"WA","shopping","cell_phone_store","0","0","1","3910"
"WA","shopping","cell_phone_store","0","1","0","13080"
"WA","shopping","cell_phone_store","1","0","0","64431"
"WA","shopping","clothing_store","0","0","1","1797"
"WA","shopping","clothing_store","0","1","0","7180"
"WA","shopping","clothing_store","1","0","0","38130"
"WA","shopping","convenience_store","0","0","1","2056"
"WA","shopping","convenience_store","0","1","0","8386"
"WA","shopping","convenience_store","1","0","0","45824"
"WA","shopping","department_store","0","0","1","5621"
"WA","shopping","department_store","0","1","0","17416"
"WA","shopping","department_store","1","0","0","66415"
"WA","shopping","electronics_store","0","0","1","1207"
"WA","shopping","electronics_store","0","1","0","4690"
"WA","shopping","electronics_store","1","0","0","27777"
"WA","shopping","furniture_store","0","0","1","438"
"WA","shopping","furniture_store","0","1","0","1406"
"WA","shopping","furniture_store","1","0","0","9770"
"WA","shopping","grocery_or_supermarket","0","0","1","8019"
"WA","shopping","grocery_or_supermarket","0","1","0","21389"
"WA","shopping","grocery_or_supermarket","1","0","0","76820"
"WA","shopping","hardware_store","0","0","1","3197"
"WA","shopping","hardware_store","0","1","0","9695"
"WA","shopping","hardware_store","1","0","0","38731"
"WA","shopping","home_goods_store","0","0","1","1256"
"WA","shopping","home_goods_store","0","1","0","4417"
"WA","shopping","home_goods_store","1","0","0","24919"
"WA","shopping","jewelry_store","0","0","1","3959"
"WA","shopping","jewelry_store","0","1","0","11514"
"WA","shopping","jewelry_store","1","0","0","44586"
"WA","shopping","shoe_store","0","0","1","1370"
"WA","shopping","shoe_store","0","1","0","5683"
"WA","shopping","shoe_store","1","0","0","28058"
"WA","shopping","shopping_mall","0","0","1","15407"
"WA","shopping","shopping_mall","0","1","0","34301"
"WA","shopping","shopping_mall","1","0","0","117931"
"WA","shopping","sporting_goods","0","0","1","913"
"WA","shopping","sporting_goods","0","1","0","3765"
"WA","shopping","sporting_goods","1","0","0","21799"
"WA","sports","golf_course","0","0","1","34"
"WA","sports","golf_course","0","1","0","143"
"WA","sports","golf_course","1","0","0","1439"
"WA","travel","airport","0","0","1","4082"
"WA","travel","airport","0","1","0","12261"
"WA","travel","airport","1","0","0","56599"
"WA","travel","lodging","0","0","1","4400"
"WA","travel","lodging","0","1","0","13016"
"WA","travel","lodging","1","0","0","58670"
"WI","automotive","auto_intender","0","0","1","75"
"WI","automotive","auto_intender","0","1","0","279"
"WI","automotive","auto_intender","1","0","0","1780"
"WI","automotive","auto_repair","0","0","1","429"
"WI","automotive","auto_repair","0","1","0","1499"
"WI","automotive","auto_repair","1","0","0","12955"
"WI","automotive","gas_station","0","0","1","6067"
"WI","automotive","gas_station","0","1","0","18966"
"WI","automotive","gas_station","1","0","0","81631"
"WI","education","university","0","0","1","428"
"WI","education","university","0","1","0","1054"
"WI","education","university","1","0","0","4212"
"WI","food_drink","cafe","0","0","1","3034"
"WI","food_drink","cafe","0","1","0","8072"
"WI","food_drink","cafe","1","0","0","33009"
"WI","food_drink","casual_dining","0","0","1","1285"
"WI","food_drink","casual_dining","0","1","0","5847"
"WI","food_drink","casual_dining","1","0","0","45656"
"WI","food_drink","quick_service","0","0","1","12289"
"WI","food_drink","quick_service","0","1","0","39491"
"WI","food_drink","quick_service","1","0","0","161374"
